Year,LocationAbbr,LocationDesc,Question,Category,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Response,DataValueType,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,WeightedNumber,FootnoteText,Url,FootnoteType
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,70.3,,,67.9,72.5,8637840,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,73.4,,,70,76.6,3166723,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,72,,,71.6,72.4,80360914,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,81.4,,,80.2,82.5,16390781,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,69.7,,,68.3,71,20258844,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,68.8,,,66.8,70.7,10887798,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,25,,,24.2,25.9,6896922,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,18.1,,,16.2,20.1,1135636,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,29.7,,,27.5,32.1,3349000,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,26.6,,,23.4,30,1029254,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,28,,,27.6,28.4,28469818,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,18.6,,,17.5,19.8,3819283,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,30.3,,,29,31.7,9941007,,,
2020,US,"United States, DC & Territories",Routine check-up in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,31.2,,,29.3,33.2,5428087,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,54.8,,,53.9,55.8,21572526,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,52.1,,,49.7,54.5,3924257,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,50.3,,,47.9,52.7,6051777,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,53.4,,,50,56.7,2213796,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,71.8,,,71.4,72.3,79322966,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,63.3,,,61.9,64.6,12791917,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,59.4,,,57.8,61,17788712,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,66.8,,,64.8,68.7,10747921,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,45.2,,,44.2,46.1,16596065,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,47.9,,,45.5,50.3,3769095,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,49.7,,,47.3,52.1,5956764,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,46.6,,,43.3,50,1961039,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,28.2,,,27.7,28.6,30012210,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,36.7,,,35.4,38.1,7373956,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,40.6,,,39,42.2,12405788,,,
2020,US,"United States, DC & Territories",Visited a dentist in the past year among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,33.2,,,31.3,35.2,5575837,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,44.2,,,43.3,45.1,20138709,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,38.2,,,35.9,40.4,3264271,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,36.1,,,33.9,38.4,4415475,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,44.4,,,41.3,47.5,1864456,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,48.1,,,47.6,48.5,53714168,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,36.1,,,34.8,37.4,7042608,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,36.5,,,35,38.1,10032697,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,49.5,,,47.6,51.5,7572048,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,55.8,,,54.9,56.7,17519959,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,61.8,,,59.6,64.1,4319306,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,63.9,,,61.6,66.1,7341111,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,55.6,,,52.5,58.7,2144300,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,51.9,,,51.5,52.4,53677113,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,63.9,,,62.6,65.2,12739924,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,63.5,,,61.9,65,19658444,,,
2020,US,"United States, DC & Territories",Had a flu vaccine in the past 12 months among adults 18 years of age or older,Prevention & Screenings,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,50.5,,,48.5,52.4,8413550,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,20.2,,,19.4,21,5705359,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,23.2,,,21.1,25.6,1601640,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,24,,,22,26.1,2799182,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,21.9,,,19.4,24.6,878395,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,6.7,,,6.5,7,6837481,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,10.6,,,9.7,11.6,2197120,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,12.6,,,11.7,13.6,4113971,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,6.9,,,6.2,7.8,1195150,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,79.8,,,79,80.6,32886568,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,76.8,,,74.4,78.9,6258415,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,76,,,73.9,78,9294418,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,78.1,,,75.4,80.6,3324075,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,93.3,,,93,93.5,103080993,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,89.4,,,88.4,90.3,18215106,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,87.4,,,86.4,88.3,26386103,,,
2020,US,"United States, DC & Territories",Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,93.1,,,92.2,93.8,15258141,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",1 Provider,Age-adjusted Prevalence,70.2,,,69.3,71.1,29276564,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",1 Provider,Age-adjusted Prevalence,69.4,,,67.1,71.6,5742190,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,Hispanic,1 Provider,Age-adjusted Prevalence,61,,,58.6,63.4,7584791,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",1 Provider,Age-adjusted Prevalence,68.1,,,65.3,70.8,2968932,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",1 Provider,Age-adjusted Prevalence,72.5,,,72.1,73,81700076,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",1 Provider,Age-adjusted Prevalence,71,,,69.8,72.3,14405076,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,1 Provider,Age-adjusted Prevalence,60.3,,,58.9,61.7,17095760,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",1 Provider,Age-adjusted Prevalence,71.9,,,70.4,73.3,11367248,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",2+ Providers,Age-adjusted Prevalence,8.2,,,7.8,8.7,3649307,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",2+ Providers,Age-adjusted Prevalence,8.4,,,7.3,9.5,706564,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,Hispanic,2+ Providers,Age-adjusted Prevalence,6.5,,,5.3,7.9,781204,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",2+ Providers,Age-adjusted Prevalence,8,,,6.8,9.5,353472,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",2+ Providers,Age-adjusted Prevalence,5.5,,,5.3,5.8,6186245,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",2+ Providers,Age-adjusted Prevalence,5.7,,,5.2,6.3,1152439,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,2+ Providers,Age-adjusted Prevalence,4.1,,,3.5,4.7,1258495,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",2+ Providers,Age-adjusted Prevalence,4.9,,,4.2,5.7,762847,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",None,Age-adjusted Prevalence,21.6,,,20.8,22.4,5589194,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",None,Age-adjusted Prevalence,22.3,,,20.2,24.4,1389803,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,Hispanic,None,Age-adjusted Prevalence,32.5,,,30.2,34.9,3663184,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",None,Age-adjusted Prevalence,23.8,,,21.4,26.5,889444,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",None,Age-adjusted Prevalence,21.9,,,21.5,22.3,21713925,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",None,Age-adjusted Prevalence,23.2,,,22,24.4,4793348,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,None,Age-adjusted Prevalence,35.6,,,34.3,37,11991943,,,
2020,US,"United States, DC & Territories",Personal doctor or health care provider among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",None,Age-adjusted Prevalence,23.2,,,21.9,24.6,4294582,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,87.9,,,87.2,88.6,35337650,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,83.8,,,81.7,85.7,6728187,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,72,,,69.7,74.2,8845707,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,88.2,,,86.2,90,3762456,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,91.9,,,91.6,92.2,101417432,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,86.7,,,85.7,87.6,17558071,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,73.7,,,72.5,74.9,21576074,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,92.3,,,91.5,93.1,15017298,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,12.1,,,11.4,12.8,3159969,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,16.2,,,14.3,18.3,1084229,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,28,,,25.8,30.3,3193833,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,11.8,,,10,13.8,459825,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,8.1,,,7.8,8.4,8113510,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,13.3,,,12.4,14.3,2765840,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,26.3,,,25.1,27.5,8808865,,,
2020,US,"United States, DC & Territories",Health care coverage among adults 18 years of age or older,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,7.7,,,6.9,8.5,1351053,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,43.4,,,42.4,44.4,11514362,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,36.7,,,34.4,39,1812957,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,33.5,,,30.7,36.5,2133424,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,38.3,,,34.3,42.5,855303,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,17.9,,,17.5,18.3,10843364,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,12.4,,,11.2,13.8,1117560,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,13.8,,,12,15.7,1374511,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,11,,,9.4,12.9,597138,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,56.6,,,55.6,57.6,15562407,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,63.3,,,61,65.6,3171953,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,66.5,,,63.5,69.3,4234237,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,61.7,,,57.5,65.7,1389033,,,
